Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2021,NORTH CAROLINA,"HERRING, ATLANTIC THREAD",15393,7,3079,Public,Commercial,Opisthonema oglinum,161748,ACCSP
2021,NORTH CAROLINA,"HIND, RED",2694,1,11034,Public,Commercial,Epinephelus guttatus,167700,ACCSP
2021,NORTH CAROLINA,"HIND, ROCK",666,0,3096,Public,Commercial,Epinephelus adscensionis,167696,ACCSP
2021,NORTH CAROLINA,HOGFISH,13147,6,59212,Public,Commercial,Lachnolaimus maximus,170566,ACCSP
2021,NORTH CAROLINA,"JACK, ALMACO",60984,28,58773,Public,Commercial,Seriola rivoliana,168691,ACCSP
2021,NORTH CAROLINA,"JACK, BAR",261,0,167,Public,Commercial,Carangoides ruber,168615,ACCSP
2021,NORTH CAROLINA,"JACK, CREVALLE",7091,3,6343,Public,Commercial,Caranx hippos,168609,ACCSP
2021,NORTH CAROLINA,KINGFISHES **,808049,367,1243629,Public,Commercial,Menticirrhus,169273,ACCSP
2021,NORTH CAROLINA,LADYFISH,3698,2,1442,Public,Commercial,Elops saurus,161111,ACCSP
2021,NORTH CAROLINA,"LIONFISH, RED",886,0,3802,Public,Commercial,Pterois volitans,166883,ACCSP
2021,NORTH CAROLINA,"LOBSTER, CARIBBEAN SPINY",1156,1,7208,Public,Commercial,Panulirus argus,97648,ACCSP
2021,NORTH CAROLINA,LOOKDOWN,3925,2,2791,Public,Commercial,Selene vomer,168680,ACCSP
2021,NORTH CAROLINA,"MACKEREL, ATLANTIC",291,0,142,Public,Commercial,Scomber scombrus,172414,ACCSP
2021,NORTH CAROLINA,"MACKEREL, ATLANTIC CHUB",190,0,356,Public,Commercial,Scomber colias,172413,ACCSP
2021,NORTH CAROLINA,"MACKEREL, BULLET",,,,Confidential,Commercial,Auxis rochei,172455,ACCSP
2021,NORTH CAROLINA,"MACKEREL, FRIGATE",,,,Confidential,Commercial,Auxis thazard,172456,ACCSP
2021,NORTH CAROLINA,"MACKEREL, KING",430868,195,1266218,Public,Commercial,Scomberomorus cavalla,172435,ACCSP
2021,NORTH CAROLINA,"MACKEREL, SPANISH",1155289,524,1845654,Public,Commercial,Scomberomorus maculatus,172436,ACCSP
2021,NORTH CAROLINA,MENHADENS **,430623,195,116007,Public,Commercial,Brevoortia ,161731,ACCSP
2021,NORTH CAROLINA,MINNOWS **,15586,7,157587,Public,Commercial,Cyprinidae,163342,ACCSP
2021,NORTH CAROLINA,"MULLET, STRIPED",2135763,969,1330255,Public,Commercial,Mugil cephalus,170335,ACCSP
2021,NORTH CAROLINA,"MUSSEL, RIBBED",,,,Confidential,Commercial,Geukensia demissa,79555,ACCSP
2021,NORTH CAROLINA,"NEEDLEFISH, ATLANTIC",11675,5,5721,Public,Commercial,Strongylura marina,165551,ACCSP
2021,NORTH CAROLINA,OCTOPUSES **,105,0,263,Public,Commercial,Octopodidae,82590,ACCSP
2021,NORTH CAROLINA,OILFISH,,,,Confidential,Commercial,Ruvettus pretiosus,172364,ACCSP
2021,NORTH CAROLINA,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2021,NORTH CAROLINA,"OYSTER, EASTERN",336634,153,6935619,Public,Commercial,Crassostrea virginica,79872,ACCSP
2021,NORTH CAROLINA,PARROTFISHES **,,,,Confidential,Commercial,Scaridae,170809,ACCSP
2021,NORTH CAROLINA,"PERCH, WHITE",203230,92,245967,Public,Commercial,Morone americana,167678,ACCSP
2021,NORTH CAROLINA,"PERCH, YELLOW",7207,3,11387,Public,Commercial,Perca flavescens,168469,ACCSP
2021,NORTH CAROLINA,PERMIT,24,0,13,Public,Commercial,Trachinotus falcatus,168709,ACCSP
2021,NORTH CAROLINA,PIGFISH,15992,7,11192,Public,Commercial,Orthopristis chrysoptera,169077,ACCSP
2021,NORTH CAROLINA,PINFISH,153,0,30,Public,Commercial,Lagodon rhomboides,169187,ACCSP
2021,NORTH CAROLINA,"PINFISH, SPOTTAIL",1798,1,835,Public,Commercial,Diplodus holbrookii,169192,ACCSP
2021,NORTH CAROLINA,"POMPANO, AFRICAN",3194,1,8371,Public,Commercial,Alectis ciliaris,168602,ACCSP
2021,NORTH CAROLINA,"POMPANO, FLORIDA",16742,8,52567,Public,Commercial,Trachinotus carolinus,168708,ACCSP
2021,NORTH CAROLINA,PORGIES **,,,,Confidential,Commercial,Sparidae,169180,ACCSP
2021,NORTH CAROLINA,"PORGY, KNOBBED",2867,1,4014,Public,Commercial,Calamus nodosus,169201,ACCSP
2021,NORTH CAROLINA,"PORGY, RED",27870,13,66810,Public,Commercial,Pagrus pagrus,169207,ACCSP
2021,NORTH CAROLINA,"PORGY, SAUCEREYE",,,,Confidential,Commercial,Calamus calamus,169198,ACCSP
2021,NORTH CAROLINA,"PORGY, WHITEBONE",,,,Confidential,Commercial,Calamus leucosteus,169200,ACCSP
2021,NORTH CAROLINA,"PUFFERS, SPHOEROIDES (GENUS) **",882,0,397,Public,Commercial,Sphoeroides spp.,173289,ACCSP
2021,NORTH CAROLINA,"ROSEFISH, BLACKBELLY",1803,1,3137,Public,Commercial,Helicolenus dactylopterus,166787,ACCSP
2021,NORTH CAROLINA,"RUDDERFISH, BANDED",421,0,367,Public,Commercial,Seriola zonata,168693,ACCSP
2021,NORTH CAROLINA,"RUNNER, BLUE",2614,1,2797,Public,Commercial,Caranx crysos,168612,ACCSP
2021,NORTH CAROLINA,"RUNNER, RAINBOW",45,0,56,Public,Commercial,Elagatis bipinnulata,168738,ACCSP
2021,NORTH CAROLINA,"SCALLOP, SEA",22980,10,373885,Public,Commercial,Placopecten magellanicus,79718,ACCSP
2021,NORTH CAROLINA,SCAMP,16199,7,85405,Public,Commercial,Mycteroperca phenax,167763,ACCSP
2021,NORTH CAROLINA,SCORPIONFISHES **,96,0,195,Public,Commercial,Scorpaenidae,166704,ACCSP
2021,NORTH CAROLINA,SCUP,54255,25,24225,Public,Commercial,Stenotomus chrysops,169182,ACCSP
2021,NORTH CAROLINA,SEAROBINS **,1291,1,194,Public,Commercial,Triglidae,166972,ACCSP
2021,NORTH CAROLINA,"SEATROUT, SAND",1430,1,772,Public,Commercial,Cynoscion arenarius,169243,ACCSP
2021,NORTH CAROLINA,"SEATROUT, SPOTTED",694803,315,1754786,Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2021,NORTH CAROLINA,"SHAD, AMERICAN",58884,27,73602,Public,Commercial,Alosa sapidissima,161702,ACCSP
2021,NORTH CAROLINA,"SHAD, GIZZARD",229267,104,18341,Public,Commercial,Dorosoma cepedianum,161737,ACCSP
2021,NORTH CAROLINA,"SHAD, HICKORY",95372,43,27616,Public,Commercial,Alosa mediocris,161704,ACCSP
2021,NORTH CAROLINA,SHARK FINS **,,,155,Public,Commercial,Unspecified,2,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BLACKTIP",44805,20,29815,Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BONNETHEAD",519,0,298,Public,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BULL",1529,1,473,Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH",29312,13,28225,Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, DOGFISH, SPINY",131501,60,19725,Public,Commercial,Squalus acanthias,160617,ACCSP
2021,NORTH CAROLINA,"SHARK, FINETOOTH",167,0,107,Public,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, GREAT",46384,21,24899,Public,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED",12139,6,7322,Public,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, LEMON",209,0,139,Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN",8439,4,13439,Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC",205472,93,163715,Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SPINNER",67113,30,48699,Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, THRESHER",22865,10,16947,Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, TIGER",721,0,371,Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, WHITETIP, OCEANIC",,,,Confidential,Commercial,Carcharhinus longimanus,160330,EXCEPTIONS
2021,NORTH CAROLINA,"SHARKS, CHONDRICHTHYES (CLASS) **",831,0,9468,Public,Commercial,Chondrichthyes,159785,ACCSP
2021,NORTH CAROLINA,SHEEPSHEAD,85413,39,137134,Public,Commercial,Archosargus probatocephalus,169189,ACCSP
2021,NORTH CAROLINA,"SHRIMP, NORTHERN BROWN",2054735,932,3489563,Public,Commercial,Farfantepenaeus aztecus,551570,ACCSP
2021,NORTH CAROLINA,"SHRIMP, NORTHERN PINK",4565,2,10249,Public,Commercial,Farfantepenaeus duorarum,551574,ACCSP
2021,NORTH CAROLINA,"SHRIMP, NORTHERN WHITE",7085137,3214,21093032,Public,Commercial,Litopenaeus setiferus,551680,ACCSP
2021,NORTH CAROLINA,"SHRIMPS, PENAEID **",7852,4,89654,Public,Commercial,Penaeidae,95602,ACCSP
2021,NORTH CAROLINA,"SHRIMPS, ROCK **",,,,Confidential,Commercial,Sicyonia,96027,ACCSP
